origin,dest,count
6267,6359,9
6235,7028,3
6213,6199,9
6357,6417,4
6090,7033,2
6186,6386,1
6927,6366,26
6260,6170,8
6066,7038,15
6179,6065,4
7032,6250,2
6204,6036,3
6047,7047,23
6258,6161,4
6225,6049,8
7046,6090,5
6191,6229,8
7124,6202,1
6080,6052,5
6225,6503,1
6183,6033,5
6052,7074,4
7029,7045,1
6184,6750,10
6211,6005,5
6321,6201,1
6237,6719,1
6753,6376,1
6095,6061,5
6237,6253,1
6307,6057,2
7027,6729,5
6052,6393,2
6918,6004,1
6277,6185,4
6347,6381,12
7035,6123,1
6196,6410,1
6380,6073,2
6080,6108,1
6366,7019,9
6334,6368,1
6104,6017,6
7014,6416,4
6279,6044,1
6502,7047,5
6158,6140,6
6347,7066,1
6395,6040,1
7020,6110,2
6901,6910,2
6183,6169,21
6408,6029,2
6021,6220,29
6754,6005,2
7001,6425,1
6137,6738,9
6396,6254,2
7113,6100,2
6187,6154,172
6004,6262,3
6245,6912,4
6261,7045,1
6358,6704,2
6233,6334,2
6280,6206,1
6398,6395,7
6215,6428,1
6112,6230,1
6192,6167,7
6344,6195,1
7045,7039,1
6065,6091,5
6915,7036,9
6738,6123,11
6200,6151,12
6710,7153,3
6719,6416,1
6107,6203,2
6255,7009,1
6410,7028,1
6316,6103,1
6003,6111,1
7078,6120,78
6058,6725,1
7148,6324,1
6180,6227,2
6405,7141,7
6212,6211,3
6215,6038,7
6051,6187,1
6161,6383,1
6149,6014,2
6098,7053,1
6304,6243,4
6207,6222,1
7031,6044,13
6384,6114,3
7082,6176,1
6155,7028,1
6107,6359,3
6195,6214,9
6330,6745,2
6173,6199,1
6311,6270,11
6738,6079,1
6100,6170,3
6083,6246,2
6306,7038,1
6219,6065,4
6164,6036,2
6138,6161,3
7021,7025,4
7144,6379,40
6072,6064,5
6145,6503,1
6738,6903,4
7068,7141,9
6197,6388,1
7040,6131,15
6224,7026,1
6088,6032,1
7122,7044,3
6276,6357,1
6157,6253,3
6346,6153,1
6434,6415,14
6199,6249,13
6202,6197,4
6257,6328,7
6067,6057,1
7066,7080,3
7074,6027,3
6409,7046,6
6053,6141,8
7028,6170,20
7055,6058,2
6006,7019,4
6268,6930,2
6027,7066,8
6700,6132,2
6176,6376,4
6412,6253,1
6257,6272,17
6105,7078,8
6233,4001,2
6910,6064,1
6032,7055,1
6150,6120,10
6276,6747,1
6434,6005,20
6271,6024,3
6184,6383,2
7054,6313,21
6262,6175,1
6427,6154,1
6165,6227,27
6218,6274,1
6305,6928,5
7072,6145,4
6139,6370,1
6315,7033,1
6089,6223,1
6389,6358,2
10002,7058,4
6413,6118,1
6340,6421,4
6156,6042,1
7067,6176,5
6916,6106,14
6158,6183,8
6196,6199,36
6355,6002,7
6420,6227,4
6265,6206,1
6116,7073,12
6321,7125,2
6116,6394,4
6307,6094,3
6052,6350,17
7029,6361,2
6162,6154,1
6746,7061,1
6389,6748,1
6047,7084,52
7046,6053,14
6177,6167,2
6368,7041,3
6015,7012,6
6080,6091,4
6156,6118,5
7081,7046,6
6413,6042,10
6350,7050,2
6302,6321,1
6281,6017,2
6078,6411,7
6113,6021,1
6005,6073,4
6248,6224,9
6374,6907,3
6903,6915,4
6206,6169,6
6106,6012,5
6038,7030,1
6017,6269,3
6194,6415,3
7084,6014,5
6416,7010,6
7046,6929,1
6188,7039,1
6214,6229,11
6359,6105,4
6906,6280,6
6097,6064,32
6078,6001,3
6148,6205,4
6160,6192,2
6132,6104,5
6181,6036,4
7025,6266,4
6061,6915,1
6106,6402,5
7128,7021,1
6411,6084,2
7083,7080,2
6743,6169,1
6385,6305,1
6739,6722,12
6194,6005,12
6201,6750,1
6713,6919,2
6152,6905,22
6190,6038,1
6159,6741,2
6747,6154,2
7080,6173,4
6205,6227,9
7033,6041,4
6199,7037,1
6178,6274,1
6386,6111,2
6749,6095,3
6197,6211,1
6259,6370,4
6752,6167,13
6075,7033,9
6094,6270,1
6053,6182,3
6136,6139,5
6163,6386,1
6306,6246,10
6001,6114,4
6163,7061,6
6182,6222,5
6119,6087,2
6407,7144,2
6393,6122,2
7026,6072,2
6035,6002,1
6278,6255,9
6335,6179,1
7055,10002,2
6314,6106,1
6224,6302,1
6276,7073,7
6252,6924,1
6202,6154,5
6231,6331,3
7073,6397,2
6393,6078,1
6020,6031,1
6008,7041,5
6131,6700,1
7021,6301,2
6217,6167,1
6027,6218,22
7009,6096,1
6236,6118,3
6136,6063,1
6185,6151,1
6006,6267,2
6247,6917,2
7019,6310,1
6915,6248,10
7045,6247,19
6274,6208,4
6044,6177,17
6195,7130,7
6362,6710,1
6255,6277,15
6018,6020,17
6723,6148,1
6166,6169,11
6266,6012,3
6098,6377,2
6147,6116,13
6136,6919,1
6907,6052,6
7113,6099,3
6370,6040,1
6405,6265,1
6393,6902,5
6161,6340,1
7135,7128,34
6304,6280,7
6280,7078,4
6174,6229,9
4001,7045,2
6314,6926,85
6228,6205,1
6065,6052,7
6200,6192,4
6710,6277,2
6083,7038,14
7064,6362,1
6209,6730,1
6043,6204,2
6070,6061,9
6423,6423,7
6907,6108,1
6268,6089,2
6112,7114,2
6301,6915,1
6261,6361,11
6233,7010,1
6926,6177,10
7026,6908,4
6187,6197,4
6723,6012,1
7076,6432,6
6166,6033,1
6161,6750,10
6322,6178,5
7148,6249,1
6372,6908,8
6133,6278,2
6280,6231,22
6233,6303,4
6926,6183,4
6249,6002,3
6004,6255,2
6187,6163,17
6134,6051,2
6322,6432,1
6149,6179,26
6358,6733,1
6358,6279,3
6070,6095,28
7113,6137,5
6215,6155,4
6274,7041,1
6316,6134,3
6910,6929,6
6195,6379,1
7031,6129,1
6738,6114,7
6200,6166,3
6383,6250,1
6221,6119,5
6121,6062,1
6079,6227,5
6234,6070,8
6149,6023,5
6022,6413,1
6145,6904,2
6187,6039,5
6358,6323,1
6750,6155,19
6268,6127,1
6247,6099,1
6391,6110,7
6249,6412,1
6233,6259,2
7078,6117,2
7019,7003,1
6062,7032,1
6226,6720,16
4001,6746,6
6362,7149,3
6044,6183,9
6311,6247,4
6221,6043,24
6209,7033,72
6731,7041,1
6195,6223,3
6084,6058,2
6384,6123,2
7031,6073,7
6207,6215,4
6163,6228,1
6231,7022,15
7137,7040,2
6303,6927,2
6072,6053,4
7009,6062,1
6217,6193,16
7073,7084,2
6372,6128,4
6273,5007,7
6902,6313,5
6138,6156,9
6164,6001,2
6168,6926,2
6157,6264,1
6088,6005,3
6190,6196,24
6199,6734,11
6041,6236,2
6171,6032,7
6360,6332,4
7066,6350,2
6250,6136,5
6008,6208,3
6394,7018,50
6700,6105,3
6145,6124,5
6119,6073,6
6268,6907,8
6264,6020,1
6163,7095,1
6263,6209,2
6053,6176,10
6131,7003,2
6163,6372,18
6372,6072,2
6164,6411,13
6752,6193,9
6749,6061,8
6150,6117,1
7049,7053,17
6032,7062,5
6060,6313,3
6360,6268,6
6178,6280,7
6048,6084,2
7080,6187,1
6910,6053,2
6032,6385,1
6257,6245,1
6199,6324,2
6124,7030,1
6367,6041,1
6046,6145,3
6733,6360,1
6223,6085,4
6042,6178,3
7039,6149,2
6253,6278,2
6012,6908,1
6063,6107,46
6716,6322,13
6411,6070,232
7037,6088,2
6042,6432,8
6129,6002,2
6019,6206,42
6254,6051,10
7083,7074,1
6229,6179,25
7043,6248,1
6913,6247,12
6310,6095,1
6175,6155,8
6338,6302,1
6114,7041,11
6097,6090,13
6141,6119,18
6906,6274,7
6241,6062,1
6057,6401,13
6371,6266,2
7091,6189,6
6154,6070,14
6229,6023,5
6129,6158,3
6064,6274,1
6338,6258,2
6193,7065,3
4000,6184,1
6744,7109,6
6253,6322,4
6005,6087,35
6002,7149,1
6241,6138,1
6214,6387,1
6704,6062,1
6141,6043,14
6169,7033,1
6057,6011,15
6203,6228,1
6080,6065,6
7014,6031,3
6746,6372,1
7124,6235,3
6087,6706,8
7018,6916,1
6177,6193,4
7069,6119,7
6047,6397,10
6222,6257,1
6196,6037,2
6208,6926,3
7032,6267,2
7081,6355,1
6179,6052,1
7102,6063,2
6279,6129,1
6746,7095,1
6727,6181,2
6307,6060,5
6237,6264,1
6701,7030,1
6406,6085,12
7142,7108,1
6061,10002,1
6111,6149,2
6729,6040,10
6211,6032,38
6374,6089,2
6165,6389,1
6130,6136,4
7029,7072,1
6704,6918,4
6158,6177,3
6068,6373,7
7041,7033,7
7014,6421,1
6104,6020,4
6179,6108,1
6746,6228,1
6380,6044,1
6203,6372,4
6903,10002,5
7035,6114,10
6012,6072,8
6191,6344,13
6204,6411,89
7069,6043,24
6196,6427,1
6009,6180,1
6111,6013,1
6021,6217,11
6241,6918,7
6218,6280,1
7006,7096,5
6262,6181,6
6211,6422,1
6137,6245,1
6007,6041,6
7075,6398,1
7142,7052,3
6143,6085,11
6259,6347,2
6014,6110,2
6197,6226,1
7034,6715,2
6124,6314,3
6102,6408,79
6176,7065,1
6386,6126,4
6178,6243,4
6747,6163,2
6032,6346,1
6202,6039,2
6367,6082,1
6223,6046,1
6728,6251,2
6142,7029,3
6301,6058,14
6182,6215,2
6001,6123,2
6164,6198,2
6147,6901,6
7028,6184,21
6329,7028,4
6752,6150,15
6202,6163,1
6027,6375,2
6381,6255,2
6332,6367,1
7066,7074,1
6917,7004,2
6919,6222,1
6190,6155,51
6252,6913,10
7012,6153,1
6276,7044,3
6314,6131,1
6369,6019,1
7066,6393,2
6013,6729,17
6332,7080,3
6278,6262,3
6035,6035,3
6006,6250,1
6029,7009,6
7052,7038,1
6072,6090,7
6902,7037,1
6394,6266,2
6217,6150,2
6131,6737,1
7073,7047,1
6110,6202,3
6138,6195,1
6008,6391,2
6426,7056,95
6421,6198,6
6231,6306,3
6100,6184,1
6228,6368,1
6410,6261,1
6044,6140,14
6221,6080,1
7045,6270,3
6152,6112,5
7019,6327,9
6001,6903,2
7076,6015,3
6750,6196,3
6112,7079,2
7141,6038,3
6147,6121,1
6261,6746,6
6921,6233,1
6043,6233,11
7038,6202,25
6173,6037,2
6417,6112,1
6330,7046,9
7036,7024,6
7038,6748,16
6065,6065,4
6228,6232,5
6155,6261,6
7019,6737,13
6344,6161,1
7042,6103,3
6039,6132,4
6339,6049,16
6192,6193,2
6058,7026,5
6921,6369,1
7076,6405,6
6926,6140,41
6233,7027,1
6424,6377,1
6140,6252,3
6098,6750,2
6084,10002,23
6215,6196,1
7071,7081,2
6009,6143,1
6309,6038,2
6427,6429,134
6218,6243,5
6328,6047,11
6262,6142,1
6009,6409,2
6727,6018,1
7008,6273,2
6191,7060,1
6170,6223,12
6040,6027,3
6435,6379,9
4002,6181,1
6270,6358,3
6061,6058,1
6916,6131,2
6251,6327,1
6156,6075,2
6227,6901,2
7032,7019,14
6191,6387,6
7069,6080,15
6930,6367,1
6277,6171,3
6089,6214,1
6727,6142,1
6427,6039,1
6401,6725,1
6262,6018,2
6021,7069,8
6095,6095,22
6406,6046,2
6903,6058,1
6701,6314,1
6753,7065,2
6729,6083,16
6727,6408,29
6009,6019,1
6052,7080,5
6265,6231,8
7053,6057,2
6355,6035,1
6413,6075,3
7081,7071,1
6015,7025,2
6177,6150,2
6435,6223,1
7046,6064,12
6368,6391,8
6361,6079,3
6061,6102,5
6103,7077,1
6148,6368,3
6260,6184,12
6186,6372,3
6005,6044,10
6248,6213,5
6181,6411,30
7147,6199,3
6059,6113,3
6097,6109,1
6371,7018,1
6929,6253,4
6078,6426,1
6023,6212,3
6281,6020,2
6232,6112,1
6350,7067,1
6031,6008,2
7084,6023,1
6361,6903,1
6193,6341,1
6194,6168,1
4000,6147,1
6085,6313,9
6036,6221,1
6106,6025,1
6120,6739,2
7062,7049,11
7065,6187,10
6385,6268,2
6114,7082,1
7058,6379,42
6323,6233,6
7025,6251,3
6213,6037,5
6181,6001,6
6132,6133,1
6908,6376,1
6078,6036,1
7003,6007,3
6097,6053,3
6235,6261,1
6359,6132,4
6146,7014,1
7022,6078,2
6059,6049,2
6703,7035,2
6397,6128,7
7096,7084,1
6198,6915,1
6194,6032,4
7030,6262,2
6206,6004,4
6336,6200,1
6254,6092,1
7084,6179,5
6101,6356,78
6153,7027,5
6031,6152,2
6716,7006,7
6220,6252,2
6743,6414,1
6175,6196,3
6036,6015,24
7041,6903,13
6227,6315,3
6275,7064,2
7011,6173,3
4000,6373,2
6345,6187,3
6310,6338,1
6193,6175,2
7084,6217,2
6201,6143,4
6064,6083,19
6002,6059,1
6281,6214,1
6908,6018,3
6267,6199,3
6023,6026,43
6404,7009,1
6213,6359,29
6901,7017,1
7022,6316,1
6169,6123,2
6401,6921,11
6186,6146,1
6248,6027,11
7003,6369,18
6042,7068,17
7100,6718,1
6220,6066,1
6036,6405,16
6310,6262,3
6151,6912,1
6082,6254,2
6063,7017,1
6031,6366,4
6201,6019,4
6310,6728,2
6229,7069,3
6031,7081,9
7083,6164,3
6206,6230,4
6127,6334,4
6194,6206,17
6017,6130,1
6169,6079,4
6906,6083,9
6359,6306,2
6114,6151,3
6023,6436,2
6078,6202,2
6099,7041,6
7003,6233,3
6213,6749,3
6908,6142,1
7079,6132,8
6725,7057,3
7149,6336,1
6181,6235,29
6132,6307,2
6002,6103,1
6213,6203,12
6078,6748,4
6141,7009,3
6704,7028,4
6085,6907,1
6089,6020,1
6277,6345,2
6158,7067,1
6347,6141,1
6435,6407,1
7067,6375,2
6251,6113,1
6340,6368,1
6170,6017,3
6040,6213,1
6073,6076,13
6420,6434,1
6143,6272,1
6211,7078,6
6395,6280,2
6184,6180,3
6052,6009,1
6169,6903,4
6328,6273,1
6903,6336,1
6139,6173,10
6009,6377,2
6151,6132,8
6012,7038,6
6177,7083,3
7069,7009,4
6196,7127,4
6385,6926,6
6251,6503,1
7041,6079,7
6366,6064,3
6170,6407,1
6017,6910,1
6328,6329,5
6092,6088,4
6095,7146,7
6026,7074,1
6243,6253,1
6165,6434,1
6373,6057,1
6706,6309,9
6116,6197,1
6026,6393,3
6408,7054,2
6130,7026,1
6052,6153,2
6098,6174,3
6268,7037,3
6750,7045,1
6147,6315,1
6724,6428,1
6025,6187,1
6907,6251,4
6370,6243,16
6405,6066,1
7146,6025,2
7076,6221,1
6402,6705,7
6161,6143,1
6304,6083,4
6424,6019,4
6100,7057,2
6344,6745,3
7045,6044,1
6912,6728,1
6273,6222,1
6173,6359,4
6174,6170,2
6209,6123,5
7082,7051,3
6128,6027,2
6083,6086,1
6912,6262,54
6231,6912,5
6070,6262,4
6261,6162,5
6724,6038,5
6187,6394,1
6161,6019,7
6149,7069,2
6166,6230,4
6187,7073,2
6247,6334,5
6189,6255,1
7113,7027,3
6424,6409,2
6209,6079,5
7019,6503,17
6717,6717,8
7010,7046,1
6274,6151,4
6065,6251,2
6228,6006,1
6912,6338,5
6200,6391,2
6915,6111,2
7019,6049,5
6062,6078,5
6200,7076,1
6043,6007,4
7038,6036,3
6173,6203,2
6419,7100,4
6221,7009,15
6192,7040,7
6436,6359,1
6094,6073,5
6394,6108,9
6027,6141,4
6163,6185,3
6053,6381,1
6236,6241,1
6182,6021,8
6053,7066,18
6728,6065,2
6062,6902,5
6223,6272,1
6209,6903,19
7080,6370,2
6223,6738,13
7049,6409,1
5005,6124,1
6046,7055,1
6124,6120,16
6197,6012,3
6131,6049,1
6217,7083,7
6372,7038,2
6110,6036,5
6394,6052,11
6138,7046,13
6094,6129,1
6426,6185,1
6136,6260,10
6910,7019,13
6035,6201,1
6386,6248,2
6197,6148,1
6747,6747,12
6205,6434,2
6123,6253,2
6362,6923,1
7068,6066,1
6276,6197,2
6190,6361,2
6346,6393,3
6223,6328,3
6013,6057,1
7012,7080,1
6199,6089,4
6250,7026,1
6332,6153,1
6118,6095,2
6727,7052,3
6183,6230,11
7020,6703,7
6211,6206,50
6401,6098,5
6021,6179,11
7020,6249,2
6026,6350,6
6116,6154,2
6230,6733,1
7001,6236,2
6703,6905,2
6184,6019,22
6087,6078,2
6049,6062,2
7032,6053,8
6387,6103,4
7081,6161,1
6204,6235,2
6177,7040,1
6258,6362,10
6196,6203,1
6748,6087,22
6158,6219,2
6368,6166,1
6122,6118,7
7014,6205,4
6222,6063,5
7124,6001,4
6061,7012,4
6196,6749,2
6903,7012,8
6216,6175,7
6009,7053,1
6184,6143,47
6321,6412,10
7119,7118,1
6355,6398,16
6111,6227,1
6021,6023,12
7072,6385,1
6347,6182,1
6222,6139,1
6277,6386,1
6918,6207,1
6334,6421,1
6389,6198,2
6191,6170,2
6930,6190,1
6122,6042,1
6203,6146,2
6066,6086,2
6087,6122,1
6279,6247,2
6104,6214,8
7048,6742,1
6349,6043,1
6225,6310,6
6196,6359,14
6213,7127,1
6371,6052,15
7147,6234,3
6235,6096,11
6099,7082,1
6260,6229,2
6908,6181,8
6359,7022,1
6146,6104,11
6901,6269,1
6425,6742,14
6175,6361,4
6913,6073,9
6129,6236,2
6015,6915,11
6019,6032,4
6254,6265,8
6275,6750,8
7084,7069,22
6153,6137,6
7030,6095,1
6057,6225,1
6167,6021,2
6188,6044,11
7022,7032,5
6059,7003,18
6246,6125,4
6141,6277,1
6371,6108,9
6927,6165,19
6160,6208,2
6186,6185,2
6253,6116,2
6331,7063,1
6063,6269,1
6272,6169,6
7062,6413,1
6227,7031,9
6275,6340,5
7032,6929,3
6201,6180,6
6019,6168,3
7062,6159,3
6913,6129,2
6743,7114,1
6064,6040,5
6229,6217,5
6150,6279,1
6711,6265,1
6747,7129,1
6278,6095,1
6202,7073,4
6734,6227,1
6190,7045,1
6171,6206,3
6041,6002,1
6503,7096,13
6369,7109,1
6715,6712,3
6503,6371,3
6276,6154,3
6035,7125,2
6332,6190,1
6202,6394,1
6164,6235,2
6923,6158,2
6924,7096,12
6217,7040,5
7073,6157,2
6219,6266,1
6053,6752,3
6142,6063,3
7139,6052,38
6233,6917,3
6072,6267,1
7028,6229,10
6185,6391,2
6053,6218,1
6924,6371,2
6369,7053,2
6176,6175,12
6733,6154,1
10002,6359,3
7080,7054,1
6367,6275,1
6126,6905,2
6910,6267,92
6081,6083,3
6747,6394,1
6250,6258,9
6747,7073,2
6504,6002,1
7047,6041,23
6434,6206,1
6224,6098,4
6341,6023,2
6905,6254,1
6142,6139,3
7148,6907,2
6372,6246,1
6407,6063,2
7028,6373,2
6001,7033,1
6163,6146,6
6119,6247,1
6264,6214,8
6029,6043,5
6075,6114,1
6752,7040,20
6011,6052,18
6311,6129,3
6274,6192,9
6745,6208,1
6100,6229,1
6192,7083,1
6226,6104,1
7113,6303,1
7141,7072,1
6168,6332,2
6705,6084,9
6268,6249,2
6424,6180,2
6004,6061,1
6166,7114,2
6268,6703,1
6233,6137,3
6003,6248,2
6928,6276,10
6022,6237,2
6070,7146,2
6079,6403,1
6112,6033,1
7082,6375,44
6207,6021,2
7031,6247,1
6915,6088,1
6044,7050,1
6419,7099,5
6195,6017,3
6311,6073,4
6199,6930,2
6221,6277,4
6200,6208,3
6723,6388,2
6051,7063,1
6112,6169,2
7024,6274,54
6212,6012,17
6322,6216,5
6358,6117,1
6147,7031,6
6280,6415,1
7113,6259,2
6168,6268,15
6329,6918,1
6161,6180,2
6079,6013,12
6304,6040,2
6926,6219,1
6161,6174,3
6051,6370,1
6402,6732,2
7076,6216,4
6058,6098,8
6131,6904,1
6370,6274,1
6907,6266,7
6098,6409,1
6189,6338,6
7024,6280,7
7114,6084,32
6247,6259,1
6750,7072,3
6266,6226,1
7050,6040,1
6423,6207,2
6098,6143,1
6233,6099,4
7132,7135,2
6155,6138,26
6912,6255,41
6100,6387,3
7038,6411,16
7063,6225,1
6018,6214,1
6044,6343,4
6209,6114,12
6174,6147,11
6228,6421,1
7045,6073,4
6062,6115,1
7019,6124,1
6152,6311,5
6306,6908,9
6168,7021,2
6247,6303,2
7021,6915,2
6723,6226,8
7146,6402,1
6166,6207,16
6189,6728,1
6261,6155,2
6356,6432,15
6070,6255,6
6231,6925,2
4001,6196,1
7045,6129,1
6173,6234,1
7038,6001,1
6252,6330,6
6362,6134,1
6915,6126,1
6255,6119,1
6155,6062,18
6224,6916,1
6228,6031,1
7010,7071,1
6274,6166,2
6710,6043,1
6044,6219,10
7026,6246,11
6902,6089,3
7052,6086,3
6131,6124,77
6306,6072,1
6217,6743,3
7028,6387,1
6217,6209,14
6094,6044,6
6027,6176,4
6117,6372,1
6145,7003,2
6734,6389,11
6124,6117,2
6046,7062,7
6314,6268,1
6155,6918,1
6190,6746,16
6205,6013,15
6178,6040,4
6335,6217,2
6150,7030,23
6032,6145,1
6102,6341,1
6367,6281,1
6176,6181,16
6223,6245,6
7019,6904,13
6313,6041,1
6136,6257,4
6924,6385,2
6006,6053,1
7007,7084,1
6752,6209,1
6142,6097,1
6245,7022,12
6110,6001,3
6020,6205,4
6138,6396,17
6301,6301,19
6250,7011,1
6202,6360,1
6375,10002,12
6915,6906,7
6503,6385,10
6123,6264,1
6346,7043,13
7040,7021,4
6224,6136,7
7012,6350,1
7066,6190,1
6105,6032,32
6201,6174,25
7084,6220,4
6331,6370,1
7065,7063,4
6129,6398,3
6251,6904,3
7126,6169,1
6127,6259,1
6227,6322,1
6718,6433,3
6153,6099,2
6085,6110,6
7083,6009,2
7134,7094,2
6235,6138,13
6260,6387,2
6005,6247,1
6186,6171,1
6169,6114,4
6324,6343,1
7070,7050,13
6132,6720,2
6214,6147,1
7025,6108,1
6023,6011,6
6148,6421,5
6113,6215,3
6904,6908,8
6232,6311,2
6181,6358,2
6281,6223,1
6359,6721,1
6017,6107,2
6208,7021,1
6194,6231,3
6175,7072,19
6385,6131,1
7039,6389,3
6206,6207,28
7030,6061,1
6129,7125,1
6036,6178,3
7037,6248,9
7018,7011,2
6310,6255,1
7016,6237,1
6193,6018,4
6175,6395,1
6090,6079,1
6213,6234,7
7147,7127,1
6181,6202,41
6725,7060,4
6099,6391,9
7079,6105,7
6908,6175,1
7003,6204,19
6235,6062,2
6305,6266,1
6148,6031,2
6232,6701,1
6181,6748,2
6040,6224,4
6170,6020,2
6251,6124,1
6066,6072,20
6177,6209,14
6191,6184,11
6225,7003,9
7041,6114,8
6089,6017,2
7072,6371,1
6502,6157,1
6277,6372,8
6235,6918,9
6165,6013,2
6218,6040,14
6720,6032,2
6230,7030,3
6137,6085,6
6925,6157,2
6007,6281,1
6216,6181,43
6073,6041,6
6366,6053,3
6198,6336,1
6432,6209,3
6389,6036,1
6361,6730,1
6340,6205,1
6258,6396,1
7081,6195,1
6049,6096,11
6380,7039,4
6167,5007,1
7067,6218,1
6151,6105,1
6080,7142,1
6432,6743,3
6727,6341,16
6374,6703,20
7029,6155,7
6009,6750,2
6130,7011,2
6015,10002,1
6701,6117,3
6374,6249,4
6729,6280,1
6165,6149,1
6118,6061,3
6265,6032,1
6341,6404,2
7040,6305,2
6503,6346,2
6276,6163,1
6715,6725,5
6088,6206,4
6190,6395,1
7068,6092,2
6176,6018,7
6346,6367,1
6067,6729,7
7012,6393,1
6734,6210,2
6041,6035,3
6250,6335,10
6924,6346,1
7055,6336,13
6145,6737,2
6093,7013,1
6902,6110,3
6075,6079,7
6375,6102,1
7028,6754,1
6245,6306,2
7073,6160,22
6058,6921,5
6008,6151,4
6259,6187,3
6150,6314,1
6178,6083,13
7066,6009,1
6910,6250,20
6199,6127,1
6386,7001,1
6388,6227,16
6176,6142,13
6375,6058,1
6145,6327,1
6905,6729,1
6354,6027,11
7130,7130,2
6421,6202,1
6923,6035,1
6136,7029,142
6163,6171,2
6053,6375,1
7028,6344,18
7074,6213,1
7148,6930,11
6316,4002,2
6094,6087,1
6344,7046,1
6039,7015,2
7042,7024,1
7082,6218,1
6200,7082,2
6037,6233,1
6107,6037,1
6016,6706,11
6383,6053,4
6011,6065,1
6079,6434,12
6112,6004,3
6928,6241,6
6391,6249,1
7076,7068,3
6926,7067,1
6233,6100,10
6280,6032,12
6268,6734,3
6303,6304,3
6249,6201,1
6391,6703,4
6926,6380,3
6234,6329,4
6140,6092,2
6180,6403,4
6215,6356,1
6168,6305,3
6058,6101,1
6152,7035,16
7010,6745,2
7113,6334,1
6083,6072,6
6316,6727,1
6174,6184,35
6192,6209,1
6221,6240,1
6107,6427,4
6742,6406,18
6126,6112,15
6199,6907,16
5007,6116,2
6044,7067,5
6195,6020,2
6311,6044,1
6075,6903,3
6234,6273,2
6405,6092,1
6025,6173,4
6268,6324,3
6096,6041,7
6322,6221,5
6358,6120,1
7024,6243,2
6280,6168,10
6098,6180,1
6133,6121,5
7090,6412,5
6180,6013,4
7029,6196,1
6230,6704,2
6116,6163,1
6216,6018,3
6307,6729,5
6026,7080,2
6211,6231,15
6729,6243,1
6321,6035,2
6183,6207,12
7119,7075,1
7014,6232,1
6047,6194,7
6315,6079,1
6258,6355,1
6735,6198,2
6196,6234,9
6368,6151,5
6125,6306,3
7032,6064,3
6204,6202,27
7081,6156,1
6139,6187,2
6021,6014,20
6092,6126,2
6230,6314,1
6262,7065,3
6218,6083,12
7018,4000,8
6184,6174,24
6116,6039,5
6903,7025,3
6225,6327,2
6158,6374,1
6270,6198,7
6104,6223,2
6279,6270,4
7067,7066,12
6361,7004,1
6258,6745,1
6125,6716,1
6253,6901,1
6918,6230,1
6741,6748,2
6023,6188,1
6188,6129,6
6927,6008,4
6272,6004,1
7083,6190,2
6153,6100,1
6063,6304,1
6019,6005,2
6254,6252,11
6129,6201,4
6154,6329,1
6208,6305,1
6927,6152,3
6214,6184,20
6099,6742,1
6704,6261,1
6059,7034,3
6246,6112,1
6725,6754,10
6188,6073,4
6425,7082,4
6099,6208,12
6711,6252,7
6229,6220,8
6154,6273,4
6130,4000,1
6193,6181,13
6038,6120,4
6042,6221,8
7062,6424,14
7121,6383,1
4000,6387,111
7011,6187,3
6416,6100,10
6216,6022,2
6116,6159,3
6703,6908,1
7054,6084,6
6146,6929,3
6184,6014,8
6137,6126,6
6116,6413,1
6118,6098,1
6092,6046,9
6021,6174,16
6111,6370,1
6143,7001,1
6191,6027,2
7014,6208,26
7035,6277,13
6368,6421,5
6203,6011,2
6156,7032,5
6087,6075,1
6198,7028,4
6170,6183,2
6015,6138,10
6225,6247,3
4002,6221,10
6158,6214,12
6315,6043,2
6183,6367,1
6371,6925,14
6216,6432,2
6727,7105,1
6265,6191,1
6408,6227,1
6355,6395,82
7027,6137,2
6321,6155,10
6116,6003,9
6216,6178,23
6183,7080,10
6246,6908,5
6429,6712,2
6237,6107,1
6307,6303,3
6334,6166,1
7032,6104,2
6012,6701,2
6179,6331,1
5003,6501,1
7081,6036,5
6435,6183,1
6913,6904,2
6258,6235,7
6364,6916,5
6368,6031,1
6340,7041,1
6104,6753,1
6222,6134,1
6357,6209,2
6167,6176,16
6005,7003,17
6246,6072,5
7096,6199,4
6703,6128,1
6188,6113,2
6137,6906,1
6050,6411,1
6260,6224,1
6927,6032,3
6036,6181,2
6106,6385,1
7030,6098,6
7065,6227,9
7039,6370,1
6042,6341,1
6411,6703,2
6227,6281,7
6038,6040,9
6275,6217,2
6064,6117,18
6229,6340,1
6711,6332,1
6254,6268,10
6371,6105,3
6213,7070,5
6241,6301,15
6186,6188,10
6188,6503,9
6181,7046,16
6050,6001,7
6305,7022,2
6267,6157,2
6078,7071,2
6097,7014,1
6146,6053,27
6323,6193,1
6188,6049,1
7016,6394,1
6127,7147,3
6175,6236,2
6208,6265,3
6331,6389,1
6019,6165,11
6254,6332,5
6364,6136,1
6913,6124,2
6153,6060,1
6154,6703,8
6272,6164,1
6229,6750,3
6235,10002,1
6176,6022,21
6013,6099,10
6369,7104,1
7125,6384,4
6910,6330,2
6226,6929,1
6199,6047,1
6257,6126,1
7061,6340,14
7033,7031,3
6433,6432,21
6060,6070,4
6150,6274,5
6311,6904,2
7066,6169,1
7125,7063,1
6223,7001,1
6372,6311,4
6163,6011,5
6053,6215,11
7028,6224,3
6236,7032,10
6421,6362,7
