RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
6168,116 S Michigan Ave,42,32,Loop,2,41.880621,-87.624573,1,41.880621,-87.624573,"(41.880621, -87.624573)"
5337,2127 W Belmont Ave,32,5,North Center,1,41.939403,-87.68155,1,41.939403,-87.68155,"(41.939403, -87.68155)"
5870,1000 N California Ave,26,24,West Town,1,41.899386,-87.696928,1,41.899386,-87.696928,"(41.899386, -87.696928)"
5463,1700 W Lawrence Ave,47,3,Uptown,1,41.968971,-87.671192,1,41.968971,-87.671192,"(41.968971, -87.671192)"
1987,200 W Adams St,2,32,Loop,1,41.879492,-87.63392,1,41.879492,-87.63392,"(41.879492, -87.63392)"
4205,1439 W 18th St,25,31,Lower West Side,2,41.857751,-87.662825,1,41.857751,-87.662825,"(41.857751, -87.662825)"
4979,1901 S Loomis St,25,31,Lower West Side,1,41.855962,-87.66113,1,41.855962,-87.66113,"(41.855962, -87.66113)"
2940,1 S Halsted St,27,28,Near West Side,1,41.881643,-87.647206,1,41.881643,-87.647206,"(41.881643, -87.647206)"
3449,221 S Michigan Ave,42,32,Loop,1,41.87928,-87.624073,1,41.87928,-87.624073,"(41.87928, -87.624073)"
2115,13303 S Baltimore Ave,10,55,Hegewisch,2,41.653444,-87.547004,1,41.653444,-87.547004,"(41.653444, -87.547004)"
2944,2262 N Halsted St,43,7,Lincoln Park,2,41.922858,-87.648866,1,41.922858,-87.648866,"(41.922858, -87.648866)"
3565,2000 W North Ave,32,24,West Town,3,41.910507,-87.677593,1,41.910507,-87.677593,"(41.910507, -87.677593)"
4259,10532 S Ewing Ave,10,52,East Side,1,41.703904,-87.535443,1,41.703904,-87.535443,"(41.703904, -87.535443)"
3447,224 S Michigan Ave,42,32,Loop,1,41.879164,-87.624594,1,41.879164,-87.624594,"(41.879164, -87.624594)"
1574,2154 E 97th St,7,51,South Deering,1,41.718099,-87.572677,1,41.718099,-87.572677,"(41.718099, -87.572677)"
222,1914 W Chicago Ave,1,24,West Town,2,41.896105,-87.675223,0,41.896105,-87.675223,"(41.896105, -87.675223)"
5368,1435 N Wells St,43,8,Near North Side,1,41.90824,-87.634451,1,41.90824,-87.634451,"(41.90824, -87.634451)"
4061,150 N Wells St,42,32,Loop,1,41.884533,-87.63399,1,41.884533,-87.63399,"(41.884533, -87.63399)"
1305,115 W 108th St,34,49,Roseland,1,41.696967,-87.626143,1,41.696967,-87.626143,"(41.696967, -87.626143)"
1063,1276 N Clybourn Ave,27,8,Near North Side,1,41.905237,-87.641797,0,41.905237,-87.641797,"(41.905237, -87.641797)"
3784,1011 N Rush St,42,8,Near North Side,3,41.901144,-87.627509,1,41.901144,-87.627509,"(41.901144, -87.627509)"
2092,1936 W Augusta Blvd,1,24,West Town,2,41.8997,-87.676128,1,41.8997,-87.676128,"(41.8997, -87.676128)"
1256,1854 W North Ave,32,24,West Town,1,41.910661,-87.674265,0,41.910661,-87.674265,"(41.910661, -87.674265)"
5879,1337 N Wells St,43,8,Near North Side,1,41.906867,-87.634403,1,41.906867,-87.634403,"(41.906867, -87.634403)"
3331,1932 W Lunt Ave,49,1,Rogers Park,2,42.009019,-87.678854,1,42.009019,-87.678854,"(42.009019, -87.678854)"
4403,1354 W Wabansia Ave,32,24,West Town,2,41.913872,-87.662274,1,41.913872,-87.662274,"(41.913872, -87.662274)"
6000,1521 S Wabash Ave,2,33,Near South Side,1,41.861399,-87.625478,1,41.861399,-87.625478,"(41.861399, -87.625478)"
3775,2032 W Roscoe St,32,5,North Center,2,41.943285,-87.679822,1,41.943285,-87.679822,"(41.943285, -87.679822)"
1202,1586 N Damen Ave,1,24,West Town,2,41.909922,-87.6776,0,41.909922,-87.6776,"(41.909922, -87.6776)"
6132,1422 N Ashland Ave,1,24,West Town,2,41.907525,-87.667698,1,41.907525,-87.667698,"(41.907525, -87.667698)"
6358,1458 W Taylor St,25,28,Near West Side,2,41.869467,-87.663035,1,41.869467,-87.663035,"(41.869467, -87.663035)"
4871,1501 N Greenview Ave,32,24,West Town,2,41.908971,-87.665035,1,41.908971,-87.665035,"(41.908971, -87.665035)"
5860,1018 N California Ave,26,24,West Town,1,41.899832,-87.696992,1,41.899832,-87.696992,"(41.899832, -87.696992)"
748,11320 S Halsted St,34,75,Morgan Park,1,41.688218,-87.6425,0,41.688218,-87.6425,"(41.688218, -87.6425)"
4776,1926 N Halsted St,43,7,Lincoln Park,1,41.916715,-87.648645,1,41.916715,-87.648645,"(41.916715, -87.648645)"
6252,1900 S Halsted St,25,31,Lower West Side,1,41.856619,-87.64668,1,41.856619,-87.64668,"(41.856619, -87.64668)"
3878,2101 N Southport Ave,43,7,Lincoln Park,1,41.91995,-87.662998,1,41.91995,-87.662998,"(41.91995, -87.662998)"
1121,2009 W Roscoe St,32,5,North Center,1,41.943069,-87.67885,0,41.943069,-87.67885,"(41.943069, -87.67885)"
4661,1600 N Wells St,43,7,Lincoln Park,1,41.911242,-87.634822,1,41.911242,-87.634822,"(41.911242, -87.634822)"
4432,11413 S Eggleston Ave,34,49,Roseland,3,41.686642,-87.633547,1,41.686642,-87.633547,"(41.686642, -87.633547)"
1254,1800 W North Ave,32,24,West Town,1,41.910648,-87.672728,0,41.910648,-87.672728,"(41.910648, -87.672728)"
4833,1056 W Webster Ave,32,7,Lincoln Park,2,41.921806,-87.655167,1,41.921806,-87.655167,"(41.921806, -87.655167)"
3770,201 E Roosevelt Rd,2,33,Near South Side,3,41.86743,-87.622471,1,41.86743,-87.622471,"(41.86743, -87.622471)"
1557,1701 W 95th St,19,72,Beverly,1,41.72021,-87.666523,1,41.72021,-87.666523,"(41.72021, -87.666523)"
4648,1755 W Division St,1,24,West Town,1,41.903126,-87.671631,1,41.903126,-87.671631,"(41.903126, -87.671631)"
5336,1601 W Armitage Ave,32,22,Logan Square,2,41.917769,-87.667729,1,41.917769,-87.667729,"(41.917769, -87.667729)"
4761,1313 E 60th St,20,42,Woodlawn,1,41.785919,-87.594205,1,41.785919,-87.594205,"(41.785919, -87.594205)"
2143,1218 W Belmont Ave,44,6,Lake View,3,41.939916,-87.659792,1,41.939916,-87.659792,"(41.939916, -87.659792)"
1073,1035 N Western Ave,1,24,West Town,2,41.900437,-87.686778,0,41.900437,-87.686778,"(41.900437, -87.686778)"
6189,2060 N Cleveland Ave,43,7,Lincoln Park,2,41.919348,-87.641442,1,41.919348,-87.641442,"(41.919348, -87.641442)"
4024,151 E Wacker Dr,42,32,Loop,3,41.888048,-87.623514,1,41.888048,-87.623514,"(41.888048, -87.623514)"
2395,1558 N Clark St,42,8,Near North Side,2,41.910703,-87.631841,1,41.910703,-87.631841,"(41.910703, -87.631841)"
6301,13260 S Brandon Ave,10,55,Hegewisch,1,41.654445,-87.546081,1,41.654445,-87.546081,"(41.654445, -87.546081)"
4679,230 S LaSalle St,42,32,Loop,2,41.878718,-87.632313,1,41.878718,-87.632313,"(41.878718, -87.632313)"
1013,1375 W Lake St,27,28,Near West Side,2,41.88528,-87.66159,0,41.88528,-87.66159,"(41.88528, -87.66159)"
1093,1530 N Damen Ave,1,24,West Town,1,41.909181,-87.677554,0,41.909181,-87.677554,"(41.909181, -87.677554)"
3441,2 N Michigan Ave,42,32,Loop,1,41.882229,-87.624612,1,41.882229,-87.624612,"(41.882229, -87.624612)"
6008,1723 S Ashland Ave,25,31,Lower West Side,1,41.858114,-87.666112,1,41.858114,-87.666112,"(41.858114, -87.666112)"
577,2035 N Western Ave,32,22,Logan Square,1,41.91854,-87.687373,0,41.91854,-87.687373,"(41.91854, -87.687373)"
2639,10542 S Ewing Ave,10,52,East Side,1,41.703758,-87.535444,1,41.703758,-87.535444,"(41.703758, -87.535444)"
3716,1 W Quincy St,42,32,Loop,1,41.878611,-87.629992,1,41.878611,-87.629992,"(41.878611, -87.629992)"
3252,1776 W Lawrence Ave,47,3,Uptown,1,41.968969,-87.673528,1,41.968969,-87.673528,"(41.968969, -87.673528)"
2184,1842 S Blue Island Ave,25,31,Lower West Side,1,41.857078,-87.662038,1,41.857078,-87.662038,"(41.857078, -87.662038)"
1249,1930 W Division St,1,24,West Town,2,41.903224,-87.676099,0,41.903224,-87.676099,"(41.903224, -87.676099)"
2157,2205 W Belmont Ave,32,5,North Center,2,41.939371,-87.683545,1,41.939371,-87.683545,"(41.939371, -87.683545)"
4671,1200 N Dearborn Pky,42,8,Near North Side,1,41.904138,-87.630175,1,41.904138,-87.630175,"(41.904138, -87.630175)"
3550,1541 W Morse Ave,49,1,Rogers Park,1,42.007724,-87.668766,1,42.007724,-87.668766,"(42.007724, -87.668766)"
3532,2011 W Montrose Ave,47,5,North Center,2,41.96134,-87.679427,1,41.96134,-87.679427,"(41.96134, -87.679427)"
3016,100 W Illinois St,42,8,Near North Side,1,41.890936,-87.631276,1,41.890936,-87.631276,"(41.890936, -87.631276)"
6909,2117 N Western Ave,32,22,Logan Square,1,41.920374,-87.687304,0,41.920374,-87.687304,"(41.920374, -87.687304)"
4072,1616 N Wells St,43,7,Lincoln Park,3,41.911527,-87.63491,1,41.911527,-87.63491,"(41.911527, -87.63491)"
4034,101 E Walton Pl,42,8,Near North Side,2,41.899864,-87.624928,1,41.899864,-87.624928,"(41.899864, -87.624928)"
4887,1345 W Taylor St,2,28,Near West Side,2,41.869235,-87.66062,1,41.869235,-87.66062,"(41.869235, -87.66062)"
411,1952 W North Ave,32,24,West Town,2,41.910521,-87.676877,0,41.910521,-87.676877,"(41.910521, -87.676877)"
6179,2100 W Belmont Ave,32,5,North Center,2,41.93968,-87.681054,1,41.93968,-87.681054,"(41.93968, -87.681054)"
1558,1644 W 95th St,19,72,Beverly,1,41.721394,-87.663505,1,41.721394,-87.663505,"(41.721394, -87.663505)"
7351,11125 S Halsted St,34,75,Morgan Park,1,41.691609,-87.64211,0,41.691609,-87.64211,"(41.691609, -87.64211)"
2166,1482 W Berwyn Ave,48,77,Edgewater,3,41.978159,-87.667499,1,41.978159,-87.667499,"(41.978159, -87.667499)"
6905,2232 W Armitage Ave,32,22,Logan Square,1,41.917786,-87.683419,0,41.917786,-87.683419,"(41.917786, -87.683419)"
2670,200 N Franklin St,42,32,Loop,3,41.885817,-87.63553,1,41.885817,-87.63553,"(41.885817, -87.63553)"
6262,1548 W Berwyn Ave,40,77,Edgewater,2,41.978135,-87.669002,1,41.978135,-87.669002,"(41.978135, -87.669002)"
7093,120 W 111th St,34,49,Roseland,1,41.692666,-87.626385,0,41.692666,-87.626385,"(41.692666, -87.626385)"
1208,1741 N Damen Ave,32,24,West Town,1,41.913514,-87.677394,0,41.913514,-87.677394,"(41.913514, -87.677394)"
2935,11249 S Halsted St,34,49,Roseland,1,41.689638,-87.642034,1,41.689638,-87.642034,"(41.689638, -87.642034)"
3962,10335 S Vincennes Ave,21,73,Washington Heights,3,41.706016,-87.656118,1,41.706016,-87.656118,"(41.706016, -87.656118)"
3877,2100 N Southport Ave,32,7,Lincoln Park,3,41.919933,-87.663259,1,41.919933,-87.663259,"(41.919933, -87.663259)"
3983,11 N Wabash Ave,42,32,Loop,1,41.882291,-87.62599,1,41.882291,-87.62599,"(41.882291, -87.62599)"
1168,2136 N California Ave,35,22,Logan Square,1,41.920747,-87.697396,0,41.920747,-87.697396,"(41.920747, -87.697396)"
4803,1114 W Belmont Ave,44,6,Lake View,1,41.93996,-87.657066,1,41.93996,-87.657066,"(41.93996, -87.657066)"
5276,225 N Michigan Ave,42,32,Loop,2,41.886106,-87.624358,1,41.886106,-87.624358,"(41.886106, -87.624358)"
6080,121 N LaSalle St,42,32,Loop,14,41.883913,-87.632314,1,41.883913,-87.632314,"(41.883913, -87.632314)"
379,2301 S Lake Shore Dr,2,33,Near South Side,13,41.851357,-87.612402,0,41.851357,-87.612402,"(41.851357, -87.612402)"
1384,2021 W 35th St,11,59,McKinley Park,2,41.830241,-87.67614,1,41.830241,-87.67614,"(41.830241, -87.67614)"
6224,1000 N Mozart St,26,24,West Town,1,41.899422,-87.6982,1,41.899422,-87.6982,"(41.899422, -87.6982)"
3448,11219 S Michigan Ave,9,49,Roseland,4,41.690441,-87.620827,1,41.690441,-87.620827,"(41.690441, -87.620827)"
4845,1969 W Montrose Ave,47,5,North Center,2,41.961299,-87.678214,1,41.961299,-87.678214,"(41.961299, -87.678214)"
4641,1002 N California Ave,26,24,West Town,2,41.899422,-87.69696,1,41.899422,-87.69696,"(41.899422, -87.69696)"
5141,2250 N Clifton Ave,32,7,Lincoln Park,2,41.922627,-87.657317,1,41.922627,-87.657317,"(41.922627, -87.657317)"
3049,1733 W Irving Park Rd,47,6,Lake View,1,41.954156,-87.672789,1,41.954156,-87.672789,"(41.954156, -87.672789)"
5284,111 N Jefferson St,42,28,Near West Side,1,41.883512,-87.642524,1,41.883512,-87.642524,"(41.883512, -87.642524)"
3293,1825 N Lincoln Ave,43,7,Lincoln Park,1,41.915673,-87.634871,1,41.915673,-87.634871,"(41.915673, -87.634871)"
3143,10 W Lake St,42,32,Loop,3,41.885892,-87.628341,1,41.885892,-87.628341,"(41.885892, -87.628341)"
4446,10740 S Calhoun Ave,10,51,South Deering,2,41.700168,-87.562148,1,41.700168,-87.562148,"(41.700168, -87.562148)"
4499,2020 N Oakley Ave,32,22,Logan Square,1,41.91818,-87.685114,1,41.91818,-87.685114,"(41.91818, -87.685114)"
942,200 W Monroe St,2,32,Loop,1,41.880775,-87.633944,0,41.880775,-87.633944,"(41.880775, -87.633944)"
3681,1231 S Pulaski Rd,24,29,North Lawndale,1,41.86551,-87.724954,1,41.86551,-87.724954,"(41.86551, -87.724954)"
3008,160 E Huron St,42,8,Near North Side,3,41.895088,-87.623576,1,41.895088,-87.623576,"(41.895088, -87.623576)"
5876,1254 N Wells St,43,8,Near North Side,1,41.905207,-87.634697,1,41.905207,-87.634697,"(41.905207, -87.634697)"
5810,1039 N Western Ave,1,24,West Town,1,41.90048,-87.686754,1,41.90048,-87.686754,"(41.90048, -87.686754)"
6396,201 N State St,42,32,Loop,1,41.885821,-87.62791,1,41.885821,-87.62791,"(41.885821, -87.62791)"
7081,1917 E 71st St,5,43,South Shore,1,41.76586,-87.578668,0,41.76586,-87.578668,"(41.76586, -87.578668)"
4994,1460 E 53rd St,4,41,Hyde Park,1,41.799667,-87.589853,1,41.799667,-87.589853,"(41.799667, -87.589853)"
6910,2157 N Western Ave,32,22,Logan Square,1,41.921441,-87.687342,0,41.921441,-87.687342,"(41.921441, -87.687342)"
5167,2210 W Pershing Rd,11,59,McKinley Park,2,41.823185,-87.680473,1,41.823185,-87.680473,"(41.823185, -87.680473)"
1423,1500 E 53rd St,4,41,Hyde Park,1,41.799649,-87.588907,1,41.799649,-87.588907,"(41.799649, -87.588907)"
5956,2300 W Armitage Ave,32,22,Logan Square,1,41.91775,-87.685217,1,41.91775,-87.685217,"(41.91775, -87.685217)"
6142,10500 S Michigan Ave,9,49,Roseland,1,41.703134,-87.62085,1,41.703134,-87.62085,"(41.703134, -87.62085)"
2181,2007 S Blue Island Ave,25,31,Lower West Side,1,41.854765,-87.663664,1,41.854765,-87.663664,"(41.854765, -87.663664)"
2154,1338 W Belmont Ave,44,6,Lake View,1,41.939878,-87.662344,1,41.939878,-87.662344,"(41.939878, -87.662344)"
2552,2 N Dearborn St,42,32,Loop,1,41.882077,-87.629503,1,41.882077,-87.629503,"(41.882077, -87.629503)"
3497,1203 N Milwaukee Ave,1,24,West Town,3,41.903518,-87.666531,1,41.903518,-87.666531,"(41.903518, -87.666531)"
4894,1659 N Campbell Ave,1,24,West Town,1,41.911334,-87.689517,1,41.911334,-87.689517,"(41.911334, -87.689517)"
2592,1737 W Division St,1,24,West Town,1,41.903137,-87.671373,1,41.903137,-87.671373,"(41.903137, -87.671373)"
6357,2129 N Milwaukee Ave,1,22,Logan Square,1,41.919895,-87.692153,1,41.919895,-87.692153,"(41.919895, -87.692153)"
6300,11226 S Michigan Ave,9,49,Roseland,1,41.690051,-87.621184,1,41.690051,-87.621184,"(41.690051, -87.621184)"
3391,11500 S Michigan Ave,9,53,West Pullman,1,41.685177,-87.620951,1,41.685177,-87.620951,"(41.685177, -87.620951)"
3955,200 W Van Buren St,2,32,Loop,2,41.876944,-87.633863,1,41.876944,-87.633863,"(41.876944, -87.633863)"
1221,1359 N Milwaukee Ave,1,24,West Town,2,41.906679,-87.671427,0,41.906679,-87.671427,"(41.906679, -87.671427)"
5238,1940 W Irving Park Rd,47,5,North Center,1,41.954312,-87.677262,1,41.954312,-87.677262,"(41.954312, -87.677262)"
6283,10701 S Wentworth Ave,34,49,Roseland,1,41.699711,-87.627957,1,41.699711,-87.627957,"(41.699711, -87.627957)"
3207,1391 S Lake Shore Dr,2,33,Near South Side,3,41.862099,-87.61813,1,41.862099,-87.61813,"(41.862099, -87.61813)"
2929,11046 S Hale Ave,19,75,Morgan Park,2,41.692738,-87.670569,1,41.692738,-87.670569,"(41.692738, -87.670569)"
2374,220 N Clark St,42,32,Loop,2,41.88597,-87.631154,1,41.88597,-87.631154,"(41.88597, -87.631154)"
736,1242 W Addison St,44,6,Lake View,1,41.947257,-87.660606,0,41.947257,-87.660606,"(41.947257, -87.660606)"
1514,1758 W 79th St,17,71,Auburn Gresham,1,41.75043,-87.667583,1,41.75043,-87.667583,"(41.75043, -87.667583)"
2522,1520 N Damen Ave,1,24,West Town,3,41.908999,-87.677466,1,41.908999,-87.677466,"(41.908999, -87.677466)"
5867,1010 S Clinton St,2,28,Near West Side,1,41.869599,-87.640936,1,41.869599,-87.640936,"(41.869599, -87.640936)"
4043,1100 W Washington Blvd,27,28,Near West Side,1,41.883141,-87.65452,1,41.883141,-87.65452,"(41.883141, -87.65452)"
5852,1016 N Ashland Ave,1,24,West Town,1,41.900225,-87.667618,1,41.900225,-87.667618,"(41.900225, -87.667618)"
2150,1300 W Belmont Ave,44,6,Lake View,2,41.93989,-87.66162,1,41.93989,-87.66162,"(41.93989, -87.66162)"
6421,18 S Michigan Ave,42,32,Loop,1,41.881804,-87.624657,1,41.881804,-87.624657,"(41.881804, -87.624657)"
5207,1600 W Armitage Ave,32,22,Logan Square,4,41.91798,-87.668022,1,41.91798,-87.668022,"(41.91798, -87.668022)"
2547,2 S Dearborn St,42,32,Loop,3,41.88186,-87.629562,1,41.88186,-87.629562,"(41.88186, -87.629562)"
4806,1648 W Roscoe St,32,6,Lake View,1,41.943462,-87.670329,1,41.943462,-87.670329,"(41.943462, -87.670329)"
4047,1134 W Washington Blvd,27,28,Near West Side,2,41.883124,-87.655743,1,41.883124,-87.655743,"(41.883124, -87.655743)"
4975,1332 W 18th St,25,31,Lower West Side,1,41.85712,-87.659721,1,41.85712,-87.659721,"(41.85712, -87.659721)"
6385,219 W Chicago Ave,42,8,Near North Side,1,41.896478,-87.634564,1,41.896478,-87.634564,"(41.896478, -87.634564)"
1092,1501 W 18th St,25,31,Lower West Side,1,41.857693,-87.664008,0,41.857693,-87.664008,"(41.857693, -87.664008)"
6293,10040 S Michigan Ave,9,49,Roseland,1,41.711548,-87.620169,1,41.711548,-87.620169,"(41.711548, -87.620169)"
4362,2103 N Lamon Ave,31,19,Belmont Cragin,2,41.918876,-87.748436,1,41.918876,-87.748436,"(41.918876, -87.748436)"
6633,114 S Racine Ave,27,28,Near West Side,1,41.880046,-87.657283,0,41.880046,-87.657283,"(41.880046, -87.657283)"
1498,1613 E 73rd St,8,43,South Shore,2,41.762265,-87.585469,1,41.762265,-87.585469,"(41.762265, -87.585469)"
3045,1800 W Irving Park Rd,47,5,North Center,1,41.954342,-87.674439,1,41.954342,-87.674439,"(41.954342, -87.674439)"
6027,1900 W Polk St,2,28,Near West Side,1,41.871591,-87.673912,1,41.871591,-87.673912,"(41.871591, -87.673912)"
5042,1700 N Halsted St,43,7,Lincoln Park,1,41.912419,-87.648496,1,41.912419,-87.648496,"(41.912419, -87.648496)"
3159,151 W Lake St,42,32,Loop,2,41.885637,-87.632629,1,41.885637,-87.632629,"(41.885637, -87.632629)"
3687,1558 N Pulaski Rd,30,23,Humboldt Park,1,41.909059,-87.726666,1,41.909059,-87.726666,"(41.909059, -87.726666)"
5286,1235 W Randolph St,27,28,Near West Side,2,41.883912,-87.657892,1,41.883912,-87.657892,"(41.883912, -87.657892)"
5372,1343 N California Ave,26,24,West Town,2,41.905887,-87.696778,1,41.905887,-87.696778,"(41.905887, -87.696778)"
2514,1625 N Damen Ave,32,24,West Town,1,41.911176,-87.677311,1,41.911176,-87.677311,"(41.911176, -87.677311)"
2656,1480 W Foster Ave,48,77,Edgewater,2,41.97636,-87.667473,1,41.97636,-87.667473,"(41.97636, -87.667473)"
5965,1031 N Clark St,42,8,Near North Side,2,41.901013,-87.631176,1,41.901013,-87.631176,"(41.901013, -87.631176)"
3093,1800 N Keeler Ave,30,23,Humboldt Park,3,41.913356,-87.731495,1,41.913356,-87.731495,"(41.913356, -87.731495)"
3545,11710 S Morgan St,34,53,West Pullman,2,41.681026,-87.647048,1,41.681026,-87.647048,"(41.681026, -87.647048)"
775,1415 S Wabash Ave,2,33,Near South Side,2,41.863547,-87.625536,0,41.863547,-87.625536,"(41.863547, -87.625536)"
5444,2 N LaSalle St,42,32,Loop,2,41.882046,-87.632427,1,41.882046,-87.632427,"(41.882046, -87.632427)"
6184,1111 W Addison St,44,6,Lake View,2,41.947036,-87.657547,1,41.947036,-87.657547,"(41.947036, -87.657547)"
6737,1816 W Wilson Ave,47,4,Lincoln Square,1,41.965297,-87.674966,0,41.965297,-87.674966,"(41.965297, -87.674966)"
5121,1000 W North Shore Ave,49,1,Rogers Park,2,42.003801,-87.657651,1,42.003801,-87.657651,"(42.003801, -87.657651)"
2331,1371 W Chicago Ave,27,24,West Town,2,41.896027,-87.661798,1,41.896027,-87.661798,"(41.896027, -87.661798)"
5160,1548 E 63rd St,5,42,Woodlawn,6,41.780728,-87.587566,1,41.780728,-87.587566,"(41.780728, -87.587566)"
2175,1419 W Blackhawk St,32,24,West Town,3,41.906919,-87.663447,1,41.906919,-87.663447,"(41.906919, -87.663447)"
4875,1443 N Ogden Ave,27,8,Near North Side,2,41.907093,-87.646018,1,41.907093,-87.646018,"(41.907093, -87.646018)"
3927,1076 W Taylor St,25,28,Near West Side,1,41.869609,-87.653733,1,41.869609,-87.653733,"(41.869609, -87.653733)"
3499,2004 N Milwaukee Ave,1,22,Logan Square,4,41.917558,-87.688878,1,41.917558,-87.688878,"(41.917558, -87.688878)"
2948,11157 S Halsted St,34,49,Roseland,2,41.691346,-87.6421,1,41.691346,-87.6421,"(41.691346, -87.6421)"
179,1601 W School St,44,6,Lake View,2,41.941426,-87.668861,0,41.941426,-87.668861,"(41.941426, -87.668861)"
6711,1535 W Madison St,2,28,Near West Side,1,41.881338,-87.665538,0,41.881338,-87.665538,"(41.881338, -87.665538)"
3993,23 S Wabash Ave,42,32,Loop,2,41.881392,-87.625981,1,41.881392,-87.625981,"(41.881392, -87.625981)"
1346,1710 W 18th St,25,31,Lower West Side,1,41.856961,-87.669076,1,41.856961,-87.669076,"(41.856961, -87.669076)"
4417,1211 N LaSalle Dr,42,8,Near North Side,1,41.904063,-87.632733,1,41.904063,-87.632733,"(41.904063, -87.632733)"
1548,1743 W 91st St,21,73,Washington Heights,2,41.727367,-87.666233,1,41.727367,-87.666233,"(41.727367, -87.666233)"
6066,1021 W Lill Ave,43,7,Lincoln Park,3,41.927917,-87.65434,1,41.927917,-87.65434,"(41.927917, -87.65434)"
6015,2121 W Taylor St,2,28,Near West Side,2,41.868938,-87.679027,1,41.868938,-87.679027,"(41.868938, -87.679027)"
606,150 E Delaware Pl,42,8,Near North Side,1,41.899343,-87.623731,0,41.899343,-87.623731,"(41.899343, -87.623731)"
4358,200 E Randolph St,42,32,Loop,3,41.884545,-87.622196,1,41.884545,-87.622196,"(41.884545, -87.622196)"
6067,1170 W Armitage Ave,43,7,Lincoln Park,1,41.918251,-87.657551,1,41.918251,-87.657551,"(41.918251, -87.657551)"
5955,2045 N Damen Ave,32,22,Logan Square,1,41.918924,-87.677483,1,41.918924,-87.677483,"(41.918924, -87.677483)"
