AddressLine	City	Municipality	AdminDivision	Country	PostCode	Latitude	Longitude	Phone	IsWiFiHotSpot	IsWheelchairAccessible	Opens	Closes	
1945 Central St	Evanston		IL	USA	60201	42.06416	-87.70053	(217) 555-0152	False	False	700	1800	
2930 Central St	Evanston		IL	USA	60201	42.06457	-87.71583	(217) 555-0125	False	False	800	2200	
1039 S Arlington Heights Rd	Arlington Heights		IL	USA	60005	42.06518	-87.97999	(217) 555-0140	True	False	600	2300	
660 N Wolf Rd	Des Plaines		IL	USA	60016	42.06526	-87.90768	(217) 555-0175	False	False	700	1800	
1725 E Algonquin Rd	Schaumburg		IL	USA	60173	42.06548	-88.03651	(217) 555-0127	False	True	800	2200	
885 Belmont St	Brockton		MA	USA	02301	42.06591	-71.05332	(339) 555-0117	False	True	700	1800	
3711 E Central Rd	Glenview		IL	USA	60025	42.06597	-87.84775	(217) 555-0148	False	False	700	1800	
4310 Montrose Blvd	Houston		TX	USA	77006	29.73365	-95.39095	(210) 555-0128	False	True	800	2200	
740 N Wolf Rd	Des Plaines		IL	USA	60016	42.0664	-87.90759	(217) 555-0140	False	True	800	2200	
2676 Green Bay Rd	Evanston		IL	USA	60201	42.06727	-87.70105	(217) 555-0179	True	True	730	2330	
285 Washington St	North Easton		MA	USA	02356	42.06864	-71.08711	(339) 555-0180	False	False	700	1800	
910 Greenwood Rd	Glenview		IL	USA	60025	42.07103	-87.83944	(217) 555-0119	False	True	800	2200	
371 Union St	Franklin		MA	USA	02038	42.07531	-71.40356	(339) 555-0127	True	True	900	2400	
1875 Grove St	Glenview		IL	USA	60025	42.07534	-87.80463	(217) 555-0192	False	False	600	2300	
228 Belmont St	Brockton		MA	USA	02301	42.07851	-71.02901	(339) 555-0135	False	True	800	2200	
470 N Main St	East Longmeadow		MA	USA	01028	42.07865	-72.52765	(339) 555-0163	True	True	700	1800	
674 Bedford St	Whitman		MA	USA	02382	42.07939	-70.94688	(339) 555-0180	False	False	700	1800	
447 E Central St	Franklin		MA	USA	02038	42.07983	-71.38086	(339) 555-0114	False	True	800	2200	
2710 Richmond Ave	Houston		TX	USA	77098	29.73428	-95.42045	(210) 555-0156	False	True	700	1800	
273 E Central St	Franklin		MA	USA	02038	42.08011	-71.38403	(339) 555-0120	False	True	600	2300	
675 Crescent St	Brockton		MA	USA	02302	42.08057	-70.99241	(339) 555-0107	False	False	900	2400	
642 N Main St	East Longmeadow		MA	USA	01028	42.0806	-72.53788	(339) 555-0111	False	True	800	2200	
1706 W Campbell St	Arlington Heights		IL	USA	60005	42.08234	-88.00285	(217) 555-0120	False	True	700	1800	
4 E Central St	Franklin		MA	USA	02038	42.08247	-71.3963	(339) 555-0111	False	False	730	2330	
30 Main St	Franklin		MA	USA	02038	42.08363	-71.39787	(339) 555-0178	False	False	800	2200	
4 E Northwest Hwy	Arlington Heights		IL	USA	60004	42.08369	-87.98196	(217) 555-0124	True	False	700	1800	
94 Washington St	Foxborough		MA	USA	02035	42.08619	-71.27542	(339) 555-0101	False	False	700	1800	
513 Belmont Ave	Springfield		MA	USA	01108	42.0863	-72.55938	(339) 555-0101	False	True	800	2200	
93 Mendon St	Bellingham		MA	USA	02019	42.08675	-71.49039	(339) 555-0166	True	True	700	1800	
4100 Montrose Blvd	Houston		TX	USA	77006	29.73553	-95.39098	(210) 555-0130	False	False	600	2300	
365 Walnut St Ext	Agawam		MA	USA	01001	42.08689	-72.62851	(339) 555-0126	False	False	600	2300	
710 W Euclid Ave	Palatine		IL	USA	60067	42.08782	-88.05958	(217) 555-0194	False	True	800	2200	
427 White St	Springfield		MA	USA	01108	42.08797	-72.54997	(339) 555-0162	False	True	1000	2000	
129 E Oak Knoll Dr	Hampshire		IL	USA	60140	42.08818	-88.52787	(217) 555-0104	False	False	700	1800	
1515 Sheridan Rd	Wilmette		IL	USA	60091	42.0884	-87.70189	(217) 555-0141	False	True	800	2200	
461 W Central St	Franklin		MA	USA	02038	42.08931	-71.41889	(339) 555-0174	False	True	600	2300	
340 Main St	Springfield		MA	USA	01105	42.09002	-72.5795	(339) 555-0145	False	False	700	1800	
1303	Mt Prospect		IL	USA	60056	42.09082	-87.90855	(217) 555-0109	False	True	800	2200	
538 Westgate Dr	Brockton		MA	USA	02301	42.09175	-71.05296	(339) 555-0192	True	True	700	1800	
1897 Ocean St	Marshfield		MA	USA	02050	42.09187	-70.70552	(339) 555-0135	False	False	700	1800	
13306 Westheimer Rd	Houston		TX	USA	77077	29.73602	-95.62438	(210) 555-0122	False	False	800	2200	
64 Green Bay Rd	Winnetka		IL	USA	60093	42.09223	-87.72201	(217) 555-0154	False	True	800	2200	
901 S Plum Grove Rd	Palatine		IL	USA	60067	42.09253	-88.04393	(217) 555-0192	True	True	700	1800	
1113 Bedford St	Whitman		MA	USA	02382	42.09261	-70.95006	(339) 555-0165	False	False	900	2400	
1736 W Algonquin Rd	Schaumburg		IL	USA	60195	42.09273	-88.12604	(217) 555-0123	False	True	800	2200	
322 Orange St	Springfield		MA	USA	01108	42.09317	-72.55753	(339) 555-0149	True	True	700	1800	
578 Main St	Springfield		MA	USA	01105	42.09437	-72.58094	(339) 555-0109	False	False	600	2300	
1020 Memorial Ave	West Springfield		MA	USA	01089	42.09453	-72.61406	(339) 555-0134	False	False	800	2200	
26125 E Huron River Dr	Flat Rock		MI	USA	48134	42.09477	-83.29149	(231) 555-0173	False	False	700	1800	
1011 E Columbus Ave	Springfield		MA	USA	01105	42.0951	-72.58444	(339) 555-0106	False	False	700	1800	
874 Memorial Ave	West Springfield		MA	USA	01089	42.0954	-72.61136	(339) 555-0122	False	True	800	2200	
12513 Westheimer Rd	Houston		TX	USA	77077	29.73608	-95.602	(210) 555-0105	True	False	730	2330	
800 Brockton Ave	Abington		MA	USA	02351	42.09593	-70.96581	(339) 555-0109	True	True	600	2300	
800 Brockton Ave	Abington		MA	USA	02351	42.09593	-70.96581	(339) 555-0154	False	False	700	1800	
899 Main St	Springfield		MA	USA	01103	42.0979	-72.58305	(339) 555-0114	False	True	800	2200	
908 Main St	Springfield		MA	USA	01103	42.09802	-72.58282	(339) 555-0116	True	True	700	1800	
98 W Main St	Dundee		IL	USA	60118	42.09804	-88.27651	(217) 555-0181	False	False	1000	2000	
673 Main St	West Springfield		MA	USA	01089	42.10122	-72.60716	(339) 555-0156	False	True	800	2200	
800 N 8th St	Dundee		IL	USA	60118	42.10173	-88.28831	(217) 555-0190	True	True	900	2400	
211 North St	Foxborough		MA	USA	02035	42.1024	-71.25964	(339) 555-0129	False	False	700	1800	
62 High St	Springfield		MA	USA	01105	42.1033	-72.58156	(339) 555-0175	False	True	800	2200	
280 Bridge St	Springfield		MA	USA	01103	42.10381	-72.59149	(339) 555-0190	False	True	700	1800	
3115 Kirby Dr	Houston		TX	USA	77098	29.73636	-95.41882	(210) 555-0200	False	False	700	1800	
91 Chestnut St	Springfield		MA	USA	01103	42.10403	-72.5878	(339) 555-0108	False	False	600	2300	
505 Chestnut St	Winnetka		IL	USA	60093	42.10491	-87.73527	(217) 555-0181	False	True	800	2200	
540 Lincoln Ave	Winnetka		IL	USA	60093	42.10491	-87.73165	(217) 555-0152	False	True	700	1800	
1165 Park St	Stoughton		MA	USA	02072	42.10513	-71.06881	(339) 555-0169	False	False	900	2400	
15 Columbia Rd	Pembroke		MA	USA	02359	42.10569	-70.80565	(339) 555-0188	False	True	800	2200	
46 Columbia Rd	Pembroke		MA	USA	02359	42.10597	-70.80653	(339) 555-0162	True	True	600	2300	
915 Ocean St	Marshfield		MA	USA	02050	42.10601	-70.66534	(339) 555-0108	False	False	700	1800	
897 N Montello St	Brockton		MA	USA	02301	42.10664	-71.02312	(339) 555-0163	False	False	800	2200	
254 Church St	Pembroke		MA	USA	02359	42.10732	-70.76132	(339) 555-0166	True	False	700	1800	
185 Elm St	West Springfield		MA	USA	01089	42.10733	-72.62309	(339) 555-0164	False	False	700	1800	
10852 Westheimer Rd	Houston		TX	USA	77042	29.73689	-95.56777	(210) 555-0104	False	True	800	2200	
217 Elm St	West Springfield		MA	USA	01089	42.10762	-72.62345	(339) 555-0169	False	True	800	2200	
555 Worthington St	Springfield		MA	USA	01105	42.10774	-72.58793	(339) 555-0118	False	True	700	1800	
60 Congress St	Springfield		MA	USA	01104	42.10782	-72.59611	(339) 555-0198	False	False	700	1800	
711 Dwight St	Springfield		MA	USA	01104	42.10873	-72.59571	(339) 555-0172	False	True	800	2200	
630 E Rand Rd	Arlington Heights		IL	USA	60004	42.1091	-87.9754	(217) 555-0143	False	True	700	1800	
9 Winter St	Brockton		MA	USA	02302	42.1092	-71.02176	(339) 555-0184	False	False	600	2300	
680 Worthington St	Springfield		MA	USA	01105	42.10957	-72.58618	(339) 555-0132	False	True	800	2200	
340 Centre Ave	Abington		MA	USA	02351	42.11029	-70.93161	(339) 555-0101	True	True	900	2400	
56 W Wilson St	Palatine		IL	USA	60067	42.11233	-88.04551	(217) 555-0114	False	False	700	1800	
400 Bedford St	Abington		MA	USA	02351	42.11296	-70.94871	(339) 555-0129	False	True	800	2200	
1807 W Flagler St	Miami		FL	USA	33135	25.77286	-80.22514	(239) 555-0170	False	False	700	1800	
10001 Westheimer Rd	Houston		TX	USA	77042	29.73692	-95.54882	(210) 555-0168	True	True	600	2300	
2 LW Besinger Dr	Carpentersville		IL	USA	60110	42.11407	-88.25834	(217) 555-0143	True	True	600	2300	
1119 Washington St	Stoughton		MA	USA	02072	42.11509	-71.10064	(339) 555-0175	False	False	700	1800	
807 W Rand Rd	Arlington Heights		IL	USA	60004	42.11845	-87.98883	(217) 555-0117	False	True	800	2200	
933 N Rand Rd	Arlington Heights		IL	USA	60004	42.12201	-87.99411	(217) 555-0196	True	True	700	1800	
110 Elm St	Westfield		MA	USA	01085	42.123	-72.7487	(339) 555-0175	False	False	900	2400	
110 Elm St	Westfield		MA	USA	01085	42.123	-72.7487	(339) 555-0117	False	True	800	2200	
3130 Keystone Rd	Northbrook		IL	USA	60062	42.1237	-87.8576	(217) 555-0191	False	True	700	1800	
1510 E Hintz Rd	Arlington Heights		IL	USA	60004	42.12461	-87.96478	(217) 555-0118	False	False	1000	2000	
198 Elm St	Westfield		MA	USA	01085	42.12476	-72.74808	(339) 555-0156	False	False	800	2200	
4501 Fort St	Trenton		MI	USA	48183	42.12634	-83.20179	(231) 555-0143	True	False	730	2330	
5802 Westheimer Rd	Houston		TX	USA	77057	29.73778	-95.48162	(210) 555-0115	False	False	700	1800	
1358 Shermer Rd	Northbrook		IL	USA	60062	42.12812	-87.82818	(217) 555-0159	False	False	600	2300	
577 Washington St	Stoughton		MA	USA	02072	42.13033	-71.10161	(339) 555-0150	False	True	800	2200	
1143 Church St	Northbrook		IL	USA	60062	42.13081	-87.82575	(217) 555-0151	True	True	700	1800	
1145 Church St	Northbrook		IL	USA	60062	42.13082	-87.82578	(217) 555-0183	False	False	700	1800	
653 Vernon Ave	Glencoe		IL	USA	60022	42.13317	-87.75897	(217) 555-0153	False	True	800	2200	
960 Skokie Blvd	Northbrook		IL	USA	60062	42.13511	-87.78969	(217) 555-0104	True	True	600	2300	
319 Washington St	Stoughton		MA	USA	02072	42.13722	-71.10197	(339) 555-0196	False	False	700	1800	
115 Sharon St	Stoughton		MA	USA	02072	42.13791	-71.14904	(339) 555-0193	False	True	800	2200	
1580 N Rand Rd	Palatine		IL	USA	60074	42.13857	-88.02085	(217) 555-0131	False	True	900	2400	
849 W Dundee Rd	Wheeling		IL	USA	60090	42.13901	-87.93809	(217) 555-0139	False	False	700	1800	
6504 Westheimer Rd	Houston		TX	USA	77057	29.7378	-95.49889	(210) 555-0103	False	True	800	2200	
1625 N Rand Rd	Palatine		IL	USA	60074	42.1396	-88.02254	(217) 555-0192	False	True	800	2200	
1333 Boston Rd	Springfield		MA	USA	01119	42.14059	-72.49908	(339) 555-0197	False	True	700	1800	
1400 Bedford St	Abington		MA	USA	02351	42.14065	-70.95183	(339) 555-0185	False	False	730	2330	
217 Washington St	Stoughton		MA	USA	02072	42.14077	-71.10289	(339) 555-0192	False	True	800	2200	
1380 Boston Rd	Springfield		MA	USA	01119	42.14098	-72.49818	(339) 555-0115	True	True	700	1800	
2747 W Jefferson Ave	Trenton		MI	USA	48183	42.14138	-83.17778	(231) 555-0100	False	False	600	2300	
1440 Washington St	Hanover		MA	USA	02339	42.14544	-70.84476	(339) 555-0184	False	True	800	2200	
45 Milford St	Medway		MA	USA	02053	42.14559	-71.45007	(339) 555-0145	True	True	700	1800	
943 Main St	Walpole		MA	USA	02081	42.14619	-71.25266	(339) 555-0172	False	False	700	1800	
960 Main St	Walpole		MA	USA	02081	42.14665	-71.25263	(339) 555-0129	False	False	800	2200	
3104 S Shepherd Dr	Houston		TX	USA	77098	29.73787	-95.41059	(210) 555-0119	True	True	700	1800	
1876 Boston Rd	Wilbraham		MA	USA	01095	42.14734	-72.48084	(339) 555-0137	False	False	600	2300	
2000 Boston Rd	Wilbraham		MA	USA	01095	42.1494	-72.47513	(339) 555-0127	False	False	700	1800	
1584 Main St	Weymouth		MA	USA	02190	42.14971	-70.9553	(339) 555-0163	False	True	800	2200	
254 Skokie Blvd	Northbrook		IL	USA	60062	42.14988	-87.79978	(217) 555-0188	False	True	700	1800	
74 Main St	Medway		MA	USA	02053	42.1499	-71.4167	(339) 555-0117	False	False	700	1800	
2701 Boston Rd	Wilbraham		MA	USA	01095	42.1512	-72.4291	(339) 555-0145	False	True	800	2200	
320 Center St	Randolph		MA	USA	02368	42.15167	-71.03089	(339) 555-0185	True	True	700	1800	
497 Washington St	Canton		MA	USA	02021	42.15172	-71.14903	(339) 555-0180	False	False	700	1800	
521 Washington St	Canton		MA	USA	02021	42.15231	-71.14842	(339) 555-0174	False	True	800	2200	
532 Pond St	Weymouth		MA	USA	02190	42.1526	-70.95557	(339) 555-0137	True	True	900	2400	
6100 Westheimer Rd	Houston		TX	USA	77057	29.73792	-95.4896	(210) 555-0155	False	False	1000	2000	
483 Lake Cook Rd	Deerfield		IL	USA	60015	42.15297	-87.84056	(217) 555-0187	False	False	600	2300	
2087 Washington St	Hanover		MA	USA	02339	42.15397	-70.84733	(339) 555-0107	False	True	800	2200	
232 E Main St	Barrington		IL	USA	60010	42.15417	-88.13412	(217) 555-0112	True	True	700	1800	
39 Plymouth St	Holbrook		MA	USA	02343	42.15488	-71.00759	(339) 555-0194	False	False	700	1800	
655 Washington St	Canton		MA	USA	02021	42.15557	-71.14579	(339) 555-0124	False	True	800	2200	
655 Washington St	Canton		MA	USA	02021	42.15557	-71.14579	(339) 555-0159	False	True	600	2300	
1202 S Main St	Algonquin		IL	USA	60102	42.15607	-88.29627	(217) 555-0134	False	False	900	2400	
421 N Northwest Hwy	Barrington		IL	USA	60010	42.15723	-88.12847	(217) 555-0146	False	True	800	2200	
515 Washington St	Norwell		MA	USA	02061	42.15856	-70.85247	(339) 555-0165	True	True	730	2330	
257 East St	Ludlow		MA	USA	01056	42.15881	-72.47571	(339) 555-0191	False	False	700	1800	
5930 Westheimer Rd	Houston		TX	USA	77057	29.73799	-95.48545	(210) 555-0154	False	True	800	2200	
20155 Telegraph Rd	Romulus		MI	USA	48174	42.1593	-83.26681	(231) 555-0170	False	False	800	2200	
186 Main St	Indian Orchard		MA	USA	01151	42.15943	-72.50245	(339) 555-0101	True	False	1000	2000	
1324 E Algonquin Rd	Algonquin		IL	USA	60102	42.15952	-88.27312	(217) 555-0150	False	False	700	1800	
204 Washington St	East Walpole		MA	USA	02032	42.16057	-71.21724	(339) 555-0198	False	True	800	2200	
933 Hingham St	Rockland		MA	USA	02370	42.1608	-70.90227	(339) 555-0153	True	True	700	1800	
20 Pleasant St	Millis		MA	USA	02054	42.16093	-71.36557	(339) 555-0130	False	False	600	2300	
71 Memorial Pkwy	Randolph		MA	USA	02368	42.16306	-71.04451	(339) 555-0150	False	True	800	2200	
31 Warren St	Randolph		MA	USA	02368	42.16553	-71.04478	(339) 555-0127	False	True	700	1800	
7 Pleasant St	Randolph		MA	USA	02368	42.1686	-71.04443	(339) 555-0188	False	False	700	1800	
1037 Main St	Weymouth		MA	USA	02190	42.16929	-70.9552	(339) 555-0109	False	True	800	2200	
5640 Westheimer Rd	Houston		TX	USA	77056	29.73807	-95.47531	(210) 555-0103	False	True	900	2400	
10 Washington St	Norwell		MA	USA	02061	42.17314	-70.88024	(339) 555-0131	False	True	600	2300	
703 Grattan St	Chicopee		MA	USA	01020	42.17499	-72.59956	(339) 555-0170	False	False	730	2330	
1630 Deerfield Rd	Highland Park		IL	USA	60035	42.17613	-87.82312	(217) 555-0128	False	True	800	2200	
1086 Washington St	Norwood		MA	USA	02062	42.1791	-71.2057	(339) 555-0177	True	True	700	1800	
17780 Fort St	Wyandotte		MI	USA	48192	42.17944	-83.18934	(231) 555-0158	False	False	700	1800	
435 Columbian St	Weymouth		MA	USA	02190	42.18021	-70.96962	(339) 555-0132	False	True	800	2200	
840 Memorial Dr	Chicopee		MA	USA	01020	42.18219	-72.57732	(339) 555-0185	True	True	700	1800	
1899 2nd St	Highland Park		IL	USA	60035	42.1857	-87.80135	(217) 555-0187	False	False	900	2400	
530 Main St	Medfield		MA	USA	02052	42.18574	-71.30807	(339) 555-0146	False	True	800	2200	
1910 1st St	Highland Park		IL	USA	60035	42.18654	-87.80003	(217) 555-0111	False	True	700	1800	
3820 W Alabama St	Houston		TX	USA	77027	29.73841	-95.43954	(210) 555-0135	False	False	700	1800	
10 N Meadows Rd	Medfield		MA	USA	02052	42.1869	-71.31117	(339) 555-0120	False	False	600	2300	
15561 Brandt St	Romulus		MI	USA	48174	42.18995	-83.33642	(231) 555-0102	False	False	800	2200	
235 S Rand Rd	Lake Zurich		IL	USA	60047	42.19097	-88.10777	(217) 555-0120	False	False	700	1800	
240 Grove St	Braintree		MA	USA	02184	42.19193	-70.99061	(339) 555-0157	False	False	1000	2000	
1070 N Main St	Randolph		MA	USA	02368	42.19246	-71.05971	(339) 555-0118	False	True	800	2200	
653 Washington St	Norwood		MA	USA	02062	42.1934	-71.20119	(339) 555-0101	True	True	600	2300	
655 Washington St	Norwood		MA	USA	02062	42.19342	-71.20118	(339) 555-0193	False	False	700	1800	
76 Front St	Scituate		MA	USA	02066	42.19372	-70.72545	(339) 555-0194	False	True	800	2200	
119 Central St	Norwood		MA	USA	02062	42.194	-71.20016	(339) 555-0167	True	True	700	1800	
344 W Half Day Rd	Buffalo Grove		IL	USA	60089	42.19594	-87.96524	(217) 555-0119	False	False	700	1800	
2129 W Alabama St	Houston		TX	USA	77098	29.73848	-95.41152	(210) 555-0185	False	True	800	2200	
17 E Main St	Lake Zurich		IL	USA	60047	42.19699	-88.09243	(217) 555-0194	False	True	800	2200	
15355 Eureka Rd	Southgate		MI	USA	48195	42.19882	-83.20986	(231) 555-0123	True	True	900	2400	
957 Washington St	Weymouth		MA	USA	02189	42.19976	-70.93786	(339) 555-0166	False	False	700	1800	
228 Green Bay Rd	Highwood		IL	USA	60040	42.20027	-87.80868	(217) 555-0184	False	True	800	2200	
770 Washington St	Weymouth		MA	USA	02188	42.20162	-70.94606	(339) 555-0193	False	True	1000	2000	
246 Green Bay Rd	Highwood		IL	USA	60040	42.20174	-87.80964	(217) 555-0159	False	False	600	2300	
47 Highwood Ave	Highwood		IL	USA	60040	42.20186	-87.81035	(217) 555-0102	False	True	800	2200	
11 Highwood Ave	Highwood		IL	USA	60040	42.20186	-87.80891	(217) 555-0101	True	True	730	2330	
320 N Rand Rd	Lake Zurich		IL	USA	60047	42.20223	-88.11166	(217) 555-0184	False	False	900	2400	
88 Pearl St	Braintree		MA	USA	02184	42.20252	-71.00298	(339) 555-0179	False	True	800	2200	
2620 Briar Ridge Dr	Houston		TX	USA	77057	29.739	-95.49161	(210) 555-0161	False	True	700	1800	
910 Washington St	Braintree		MA	USA	02184	42.20262	-71.00539	(339) 555-0179	True	True	600	2300	
333 Waukegan Ave	Highwood		IL	USA	60040	42.20281	-87.80922	(217) 555-0171	False	False	700	1800	
307 Waukegan Ave	Highwood		IL	USA	60040	42.20306	-87.80938	(217) 555-0167	False	False	800	2200	
152 Elm St	Wyandotte		MI	USA	48192	42.20326	-83.15067	(231) 555-0189	True	False	700	1800	
410 Sheridan Rd	Highwood		IL	USA	60040	42.20381	-87.80953	(217) 555-0154	False	False	700	1800	
415 Sheridan Rd	Highwood		IL	USA	60040	42.204	-87.80994	(217) 555-0155	False	True	800	2200	
406 Green Bay Rd	Highwood		IL	USA	60040	42.205	-87.81205	(217) 555-0158	False	True	700	1800	
282 High St	Holyoke		MA	USA	01040	42.20606	-72.60833	(339) 555-0105	False	False	700	1800	
550 Green Bay Rd	Highwood		IL	USA	60040	42.20688	-87.81345	(217) 555-0169	False	True	800	2200	
13499 Toledo	Southgate		MI	USA	48195	42.2094	-83.19851	(231) 555-0157	False	True	700	1800	
100 S Miami Ave	Miami		FL	USA	33130	25.77291	-80.19338	(239) 555-0135	False	False	730	2330	
2811 Bammel Ln	Houston		TX	USA	77098	29.74073	-95.42394	(210) 555-0197	False	False	600	2300	
700 Sheridan Rd	Highwood		IL	USA	60040	42.21045	-87.81354	(217) 555-0172	False	False	600	2300	
490 Pleasant St	Holyoke		MA	USA	01040	42.21262	-72.62047	(339) 555-0192	False	True	800	2200	
15099 Northline Rd	Southgate		MI	USA	48195	42.21334	-83.20718	(231) 555-0147	True	True	900	2400	
25 Lake St	Weymouth		MA	USA	02189	42.21357	-70.92798	(339) 555-0170	False	False	700	1800	
810 Sheridan Rd	Highwood		IL	USA	60040	42.21384	-87.81741	(217) 555-0123	False	True	800	2200	
909 Broad St	Weymouth		MA	USA	02189	42.21554	-70.92354	(339) 555-0166	True	True	600	2300	
800 Broad St	Weymouth		MA	USA	02189	42.21574	-70.92608	(339) 555-0144	False	False	1000	2000	
233 Elm St	Dedham		MA	USA	02026	42.2269	-71.17698	(339) 555-0191	False	True	800	2200	
200 Quincy Ave	Braintree		MA	USA	02184	42.22889	-70.97053	(339) 555-0103	False	True	700	1800	
220 Quincy Ave	Braintree		MA	USA	02184	42.22918	-70.97084	(339) 555-0106	False	False	900	2400	
5015 Westheimer Rd	Houston		TX	USA	77056	29.7408	-95.46131	(210) 555-0117	False	True	800	2200	
240 Quincy Ave	Braintree		MA	USA	02184	42.23002	-70.97185	(339) 555-0199	False	True	800	2200	
340 Quincy Ave	Braintree		MA	USA	02184	42.2315	-70.97376	(339) 555-0164	False	True	700	1800	
1498 Ecorse Rd	Ypsilanti		MI	USA	48198	42.23508	-83.57997	(231) 555-0177	False	False	700	1800	
202 Neponset Valley Pkwy	Hyde Park		MA	USA	02136	42.23706	-71.13144	(339) 555-0147	False	False	800	2200	
747 Providence Hwy	Dedham		MA	USA	02026	42.23926	-71.17756	(339) 555-0102	True	False	700	1800	
355 Pond St	Ashland		MA	USA	01721	42.24121	-71.4315	(339) 555-0140	False	False	600	2300	
75 Franklin St	Quincy		MA	USA	02169	42.24155	-71.00341	(339) 555-0110	False	True	800	2200	
12 Blanchard Rd	Quincy		MA	USA	02169	42.2424	-70.99642	(339) 555-0126	True	True	1000	2000	
3010 S State St	Ann Arbor		MI	USA	48108	42.24295	-83.73917	(231) 555-0142	False	False	700	1800	
1893 River St	Hyde Park		MA	USA	02136	42.24313	-71.14242	(339) 555-0177	False	True	800	2200	
5000 Westheimer Rd	Houston		TX	USA	77056	29.74136	-95.46146	(210) 555-0176	True	True	700	1800	
571 Bridge St	Weymouth		MA	USA	02191	42.24391	-70.94191	(339) 555-0168	True	True	600	2300	
